2022 51 0.002750 2.606250 0.203579 0.004217 8.500000
2022 52 0.002817 2.620738 0.217892 0.004371 8.541667
2022 53 0.002779 2.617746 0.214988 0.004317 8.500000
2022 54 0.002846 2.659279 0.256408 0.004471 8.750000
2022 55 0.002850 2.666025 0.263117 0.004592 8.416667
2022 56 0.002775 2.662400 0.259575 0.004429 8.416667
2022 57 0.002817 2.648621 0.245546 0.004508 8.458333
2022 58 0.002796 2.637633 0.234537 0.004479 8.333333
2022 59 0.002771 2.652038 0.249600 0.004504 8.291667
2022 60 0.002846 2.633821 0.230804 0.004454 8.500000
2022 61 0.002817 2.628458 0.225646 0.004358 8.375000
2022 62 0.002746 2.641837 0.239204 0.004371 8.500000
2022 63 0.002721 2.669812 0.267212 0.004217 8.666667
2022 64 0.002696 2.644717 0.242388 0.004246 8.625000
2022 65 0.002692 2.649267 0.246667 0.004292 8.625000
2022 66 0.002650 2.617354 0.214512 0.004254 8.583333
2022 67 0.002679 2.638938 0.236354 0.004250 8.666667
2022 68 0.002642 2.647471 0.244717 0.004292 8.916667
2022 69 0.002583 2.655588 0.253138 0.004292 8.875000
2022 70 0.002625 2.609137 0.206392 0.004400 8.666667
2022 71 0.002708 2.590288 0.187383 0.004425 8.875000
2022 72 0.002533 2.609992 0.206858 0.004229 8.791667
2022 73 0.002587 2.614633 0.211679 0.004233 8.750000
2022 74 0.002558 2.617900 0.215267 0.004200 8.875000
2022 75 0.002642 2.641975 0.239150 0.004213 8.916667
2022 76 0.002629 2.657200 0.254642 0.004225 8.583333
2022 77 0.002583 2.628421 0.225892 0.004142 8.958333
2022 78 0.002467 2.652325 0.249421 0.004017 9.000000
2022 79 0.002571 2.639937 0.237058 0.004092 9.125000
2022 80 0.002596 2.632696 0.230017 0.004225 8.958333
2022 81 0.002608 2.613762 0.211067 0.004350 9.000000
2022 82 0.002554 2.632304 0.229737 0.004208 9.208333
2022 83 0.002700 2.628492 0.225600 0.004342 8.833333
2022 84 0.002650 2.624371 0.221483 0.004396 9.125000
2022 85 0.002721 2.630612 0.228112 0.004692 8.833333
2022 86 0.002629 2.636325 0.233475 0.004371 9.041667
2022 87 0.002583 2.613783 0.210908 0.004333 8.875000
2022 88 0.002537 2.583938 0.181137 0.004233 8.916667
2022 89 0.002658 2.606000 0.203025 0.004296 8.958333
2022 90 0.002542 2.630558 0.228167 0.004213 9.041667
2022 91 0.002592 2.631929 0.229229 0.004242 8.916667
2022 92 0.002750 2.628242 0.225517 0.004438 8.416667
2022 93 0.002729 2.600321 0.197683 0.004467 8.708333
2022 94 0.002600 2.554558 0.152075 0.004304 8.750000
2022 95 0.002667 2.528271 0.125887 0.004258 8.708333
2022 96 0.002679 2.539525 0.136892 0.004475 8.583333
2022 97 0.002700 2.530091 0.127530 0.004213 8.956522
2022 98 0.002825 2.556246 0.153717 0.004671 8.541667
2022 99 0.002658 2.621213 0.218208 0.004404 8.750000
2022 100 0.002683 2.620946 0.218463 0.004487 8.708333
2022 101 0.002717 2.631871 0.228992 0.004442 8.750000
2022 102 0.002746 2.639179 0.237188 0.004529 8.666667
2022 103 0.002742 2.578754 0.175971 0.004492 8.541667
2022 104 0.002896 2.546721 0.145004 0.004458 8.166667
2022 105 0.002913 2.585300 0.182583 0.004500 8.333333
2022 106 0.002792 2.605938 0.203063 0.004396 8.458333
2022 107 0.002800 2.508946 0.106088 0.004546 8.333333
2022 108 0.002971 2.525771 0.123404 0.004808 8.250000
2022 109 0.002937 2.546150 0.143625 0.004917 8.166667
2022 110 0.002975 2.621738 0.219325 0.004933 8.041667
2022 111 0.002848 2.684626 0.282504 0.004552 8.434783
2022 112 0.002952 2.684200 0.282109 0.004878 8.521739
2022 113 0.002817 2.634038 0.232154 0.004558 8.541667
2022 114 0.002929 2.620029 0.217258 0.004929 8.333333
2022 115 0.002946 2.624142 0.221283 0.004913 8.375000
2022 116 0.002848 2.610022 0.207548 0.004796 8.695652
2022 117 0.002800 2.605787 0.203113 0.004509 8.521739
2022 118 0.002754 2.586787 0.184354 0.004442 8.541667
2022 119 0.002792 2.626663 0.224346 0.004492 8.541667
2022 120 0.002863 2.674133 0.271812 0.004508 8.666667
2022 121 0.002871 2.665646 0.262979 0.004596 8.583333
2022 122 0.002729 2.611954 0.209096 0.004400 8.708333
2022 123 0.002767 2.597321 0.195183 0.004471 8.708333
2022 124 0.002858 2.598150 0.196087 0.004608 8.458333
2022 125 0.002829 2.551433 0.148629 0.004662 8.583333
2022 126 0.002871 2.530933 0.128517 0.004633 8.708333
2022 127 0.002758 2.575083 0.172525 0.004608 8.791667
2022 128 0.002825 2.590783 0.188375 0.004658 8.791667
2022 129 0.002712 2.554887 0.152550 0.004421 8.708333
2022 130 0.002833 2.529317 0.126371 0.004587 8.666667
2022 131 0.002758 2.460858 0.058550 0.004429 8.708333
2022 132 0.002746 2.497192 0.094283 0.004367 8.625000
2022 133 0.002733 2.532229 0.129542 0.004308 8.833333
2022 134 0.002729 2.564800 0.161638 0.004279 8.708333
2022 135 0.002729 2.522579 0.119442 0.004446 8.625000
2022 136 0.002704 2.497729 0.094754 0.004446 8.541667
2022 137 0.002779 2.499817 0.097242 0.004417 8.541667
2022 138 0.002721 2.568267 0.165667 0.004313 8.750000
2022 139 0.002775 2.528738 0.126163 0.004483 8.500000
2022 140 0.002817 2.516329 0.113896 0.004442 8.666667
2022 141 0.002779 2.561475 0.158529 0.004413 8.875000
2022 142 0.002796 2.640179 0.237454 0.004588 8.833333
2022 143 0.002817 2.638833 0.236162 0.004450 8.625000
2022 144 0.002704 2.538225 0.135396 0.004429 8.625000
2022 145 0.002813 2.545104 0.142254 0.004462 8.708333
2022 146 0.002787 2.545850 0.143079 0.004475 8.333333
2022 147 0.002725 2.507071 0.104179 0.004221 8.625000
2022 148 0.002712 2.518229 0.115621 0.004221 8.750000
2022 149 0.002775 2.544938 0.141921 0.004233 8.583333
2022 150 0.002804 2.523046 0.120346 0.004458 8.583333
2022 155 0.002721 2.546296 0.143671 0.004308 8.708333
2022 156 0.003464 2.498707 0.095857 0.004414 9.357143
2022 157 0.005583 2.522717 0.119800 0.004383 10.000000
2022 159 0.002771 2.500525 0.097746 0.004542 8.583333
2022 160 0.002729 2.519754 0.117008 0.004404 8.750000
2022 163 0.003464 2.516279 0.113271 0.004457 9.142857
2022 171 0.004200 2.553300 0.150730 0.004570 8.900000
2022 172 0.002800 2.491538 0.088554 0.004471 8.625000
2022 173 0.003593 2.474100 0.070929 0.004657 9.142857
2022 174 0.016650 2.471400 0.068250 0.004650 9.500000
2022 177 0.003050 2.515300 0.112183 0.004322 9.055556
2022 179 0.002717 2.497663 0.094325 0.004262 8.833333
2022 180 0.003056 2.483861 0.080206 0.004522 8.666667
2022 181 0.002725 2.469642 0.066858 0.004287 8.458333
2022 182 0.002842 2.500683 0.097262 0.004388 8.583333
2022 183 0.002650 2.503462 0.100046 0.004204 8.916667
2022 184 0.002650 2.492746 0.089571 0.004229 8.916667
2022 185 0.002842 2.491671 0.088346 0.004417 8.708333
2022 186 0.002683 2.505250 0.102346 0.004329 8.791667
2022 187 0.002692 2.459600 0.056521 0.004254 9.000000
2022 189 0.002750 2.474433 0.071242 0.004363 8.625000
2022 190 0.003293 2.503821 0.100993 0.004557 9.000000
2022 191 0.002717 2.480163 0.077058 0.004208 8.708333
2022 192 0.002808 2.493433 0.090538 0.004500 8.500000
2022 193 0.002675 2.545000 0.142137 0.004325 8.541667
2022 194 0.002667 2.590988 0.187950 0.004350 8.791667
2022 195 0.002717 2.548175 0.145237 0.004325 8.416667
2022 196 0.002687 2.514088 0.111442 0.004229 8.625000
2022 197 0.002700 2.522504 0.119817 0.004246 8.625000
2022 198 0.002662 2.525067 0.122775 0.004208 9.041667
2022 199 0.002700 2.517733 0.115250 0.004375 8.875000
2022 200 0.002762 2.520967 0.118554 0.004429 8.833333
2022 201 0.004330 2.501300 0.098190 0.005000 9.200000
2022 202 0.002758 2.508471 0.105371 0.004521 8.708333
2022 203 0.002737 2.499008 0.095867 0.004379 8.833333
2022 204 0.002692 2.504246 0.101179 0.004329 8.583333
2022 205 0.002808 2.481750 0.078637 0.004300 8.541667
2022 206 0.002729 2.505396 0.102367 0.004183 8.875000
2022 207 0.002754 2.502358 0.099233 0.004308 8.791667
2022 208 0.002721 2.502633 0.099367 0.004342 8.666667
2022 209 0.002783 2.491121 0.088038 0.004454 8.708333
2022 210 0.002838 2.533308 0.129858 0.004588 8.083333
2022 211 0.002742 2.520254 0.117021 0.004354 8.541667
2022 212 0.002737 2.524913 0.121892 0.004304 8.625000
2022 213 0.002683 2.501642 0.098492 0.004262 8.625000
2022 214 0.002838 2.495829 0.092738 0.004525 8.500000
2022 215 0.002887 2.480883 0.077637 0.004713 8.583333
2022 216 0.002800 2.475908 0.072746 0.004596 8.750000
2022 217 0.002783 2.483262 0.080154 0.004537 8.666667
2022 218 0.002792 2.465400 0.062296 0.004475 8.541667
2022 219 0.002746 2.475067 0.071733 0.004404 8.708333
2022 220 0.002704 2.485388 0.082354 0.004196 8.833333
2022 224 0.003017 2.486100 0.083037 0.004779 7.916667
2022 225 0.002737 2.511154 0.108017 0.004358 8.416667
2022 226 0.002750 2.502971 0.100033 0.004404 8.375000
2022 227 0.002750 2.519462 0.116279 0.004496 8.416667
2022 228 0.002852 2.517843 0.114987 0.004552 8.260870
2022 229 0.002804 2.522791 0.119704 0.004430 8.260870
2022 230 0.002879 2.514437 0.111062 0.004521 8.208333
2022 231 0.013850 2.503250 0.099750 0.006700 8.500000
2022 232 0.003429 2.505771 0.102471 0.004536 8.785714
2022 233 0.005617 2.495967 0.092800 0.005100 8.333333
2022 234 0.002767 2.496108 0.092908 0.004379 8.458333
2022 235 0.005667 2.515450 0.112233 0.004917 8.333333
2022 237 0.002733 2.498142 0.094783 0.004375 8.500000
2022 238 0.008225 2.481125 0.077725 0.005750 8.500000
2022 239 0.003758 2.456200 0.053050 0.004458 8.500000
2022 240 0.005683 2.460700 0.057317 0.004783 8.833333
2022 241 0.002679 2.502387 0.099321 0.004371 8.791667
2022 242 0.002814 2.517357 0.114643 0.004229 8.714286
2022 243 0.002800 2.497200 0.093952 0.004343 8.666667
2022 244 0.002612 2.488233 0.085125 0.004242 8.625000
2022 245 0.002687 2.517088 0.113817 0.004313 8.625000
2022 246 0.002773 2.503773 0.100773 0.004364 8.636364
2022 247 0.002596 2.497188 0.093754 0.004158 8.791667
2022 248 0.016000 2.512150 0.108800 0.004900 9.000000
2022 249 0.002612 2.507425 0.104496 0.004308 8.875000
2022 250 0.002721 2.498192 0.095171 0.004246 8.750000
2022 251 0.002717 2.517321 0.114383 0.004242 8.500000
2022 252 0.002692 2.520442 0.117242 0.004329 8.833333
2022 253 0.002654 2.491671 0.088813 0.004250 8.666667
2022 254 0.002700 2.505846 0.102750 0.004429 8.541667
2022 255 0.002654 2.525212 0.122475 0.004233 8.583333
2022 256 0.002633 2.494671 0.091529 0.004217 8.541667
2022 257 0.003438 2.534056 0.131119 0.004394 8.125000
2022 258 0.002642 2.514204 0.111108 0.004208 8.958333
2022 259 0.002625 2.473388 0.070387 0.004213 8.916667
2022 260 0.002658 2.508471 0.105821 0.004258 8.958333
2022 261 0.017150 2.520800 0.117700 0.007300 8.000000
2022 262 0.002604 2.494829 0.091467 0.004037 8.875000
2022 263 0.002592 2.485708 0.082958 0.004092 8.833333
2022 264 0.003172 2.496133 0.093117 0.004250 8.611111
2022 265 0.003128 2.543122 0.140139 0.004111 8.722222
2022 266 0.002558 2.529017 0.125717 0.004183 9.000000
2022 267 0.002562 2.565992 0.163200 0.004213 9.208333
2022 268 0.002592 2.567208 0.164321 0.004175 8.833333
2022 269 0.002721 2.538012 0.135000 0.004296 8.750000
2022 270 0.002762 2.484513 0.081650 0.004492 8.333333
2022 271 0.002829 2.488667 0.086175 0.004413 8.333333
2022 272 0.002888 2.484008 0.080967 0.004471 8.416667
2022 276 0.002679 2.473304 0.070471 0.004237 8.708333
2022 277 0.002742 2.487604 0.085242 0.004267 8.500000
2022 279 0.002892 2.506708 0.103992 0.004525 8.333333
2022 282 0.002771 2.480917 0.078721 0.004342 8.375000
2022 283 0.005983 2.484350 0.081483 0.004517 8.500000
2022 284 0.020750 2.504900 0.102200 0.006450 7.000000
2022 285 0.004108 2.491325 0.088633 0.004633 8.000000
2022 286 0.004090 2.493170 0.090300 0.004170 8.600000
2022 287 0.002779 2.519729 0.116754 0.004300 8.458333
2022 288 0.003942 2.516704 0.114150 0.006638 7.875000
2022 289 0.005283 2.495570 0.092865 0.007643 7.956522
2022 290 0.005320 2.532860 0.130060 0.005720 8.400000
2022 291 0.004160 2.523490 0.120690 0.004550 8.600000
2022 292 0.002667 2.513512 0.110775 0.004092 8.541667
2022 294 0.002679 2.481467 0.078567 0.004229 8.541667
2022 296 0.002662 2.499975 0.096750 0.004288 8.625000
2022 297 0.002729 2.512721 0.109721 0.004446 8.458333
2022 298 0.002700 2.509537 0.106537 0.004392 8.541667
2022 302 0.002629 2.533579 0.130750 0.004242 8.583333
2022 306 0.016650 2.550350 0.147750 0.005200 9.500000
2022 308 0.002621 2.543971 0.141308 0.004000 8.833333
2022 309 0.002712 2.538762 0.136167 0.004208 8.875000
2022 310 0.002821 2.521137 0.118517 0.004229 8.625000
2022 311 0.002654 2.529483 0.127212 0.004221 8.875000
2022 312 0.002737 2.535517 0.132808 0.004387 8.791667
2022 313 0.002737 2.547725 0.145121 0.004313 8.666667
2022 314 0.002737 2.553733 0.151333 0.004363 8.541667
2022 315 0.002808 2.561946 0.159475 0.004487 8.541667
2022 316 0.002721 2.557508 0.155029 0.004271 8.333333
2022 317 0.002762 2.561062 0.158725 0.004329 8.583333
2022 318 0.002671 2.580967 0.178954 0.004267 8.750000
2022 319 0.002712 2.613113 0.211317 0.004387 8.708333
2022 320 0.002692 2.574504 0.172192 0.004242 8.625000
2022 321 0.002717 2.566421 0.164021 0.004267 8.708333
2022 322 0.002800 2.555383 0.153117 0.004163 8.916667
2022 323 0.002700 2.547142 0.144454 0.004300 8.875000
2022 324 0.002729 2.532129 0.129025 0.004404 8.625000
2022 325 0.002700 2.506917 0.104112 0.004408 8.958333
2022 326 0.004988 2.516688 0.114087 0.004950 8.500000
2022 327 0.003011 2.565011 0.162461 0.004261 9.000000
2022 329 0.002671 2.538858 0.136358 0.004429 8.625000
2022 330 0.002667 2.544100 0.141200 0.004454 8.250000
